0,1,2,3
-594122.8733301909,-422891.999483135,-415387.6555221371,-512942.63020742853
-470141.3287783226,-370676.2245631859,-528020.3030660303,-401785.53171619645
-460120.4991201309,-515938.4950744285,-659021.2919095564,-352087.0770271108
-545940.7067688545,-462342.3925559353,-691881.8348895824,-683755.833332549
-348436.98655465356,-468018.0545233829,-568442.1323691464,-675002.286354698
-773483.5056606409,-1032205.0624528946,-422990.53607528785,-577192.8931043271
-786021.2375189452,-426419.78009059845,-746397.5577459022,-585037.7956619642
-757714.3610109286,-360082.2079779784,-643203.2706742643,-478739.52463653474
-478174.85438369366,-508427.1480291395,-532041.9260647412,-340349.87672647426
-365135.77679940447,-332581.30316095625,-517823.54036949266,-367826.26863489585
-574399.2420635885,-443410.8394396194,-499991.4380348985,-590619.1937476214
-384088.59888498805,-631581.3648161306,-851375.5072995544,-439453.35184996965
-595944.445042148,-565192.2474759814,-554475.2721442757,-562676.9382379638
-362528.2331411279,-595462.6192793177,-407430.0229096333,-547331.3510120957
-608109.369296398,-610804.0622492356,-668955.7349427951,-899229.7498484298
-620037.2178261023,-584027.0286444826,-335616.22768466326,-763675.5991070167
-412536.02786168054,-354398.77922834415,-423653.18881952,-403397.8977718236
-458860.69799872395,-660186.014223609,-582229.6460765111,-490891.51540220715
-542021.8113521078,-519845.53765740973,-524917.4945495168,-513666.87432316464
-608995.4437680498,-582500.5813227195,-484420.5683223419,-421931.5137289137
-349155.62238590425,-660315.4976583864,-504982.6647259982,-689495.4021916859
-536916.3109678812,-491945.5026083825,-393264.53320655506,-366837.1515417205
-375639.0313638927,-552286.8764404743,-404139.0637865892,-438535.80186001904
-613963.7759512243,-518583.30898383155,-424704.80882198154,-618801.3921564659
-460157.11688396346,-559571.2553762132,-369407.18761917454,-545136.706283491
-488949.8770505952,-399063.17677679233,-476634.9198311728,-351931.0298095625
-393727.0726124509,-667638.466190138,-519041.58211883844,-552627.6460694728
-400836.4260400875,-537793.7261557188,-687423.2600338378,-488337.5746665295
-505985.4629305055,-477787.3070768997,-449273.40809560695,-609773.6163415387
-682486.7436642052,-448672.7495334691,-380056.8683523289,-588572.9286511901
-529201.3791159954,-870934.1036547729,-526470.3880666338,-617569.5748317514
-541652.5690400073,-509746.5083622719,-721412.4497483616,-459610.15776507644
-549996.2750818074,-607354.2778045556,-341726.1242248523,-417267.06434701284
-528103.2308010516,-289097.1800770913,-494076.47805410996,-407266.225886414
-462222.77098125266,-515763.59665598674,-588660.1504766917,-701005.5217417245
-691575.5058248028,-487712.2148652794,-466407.4077404749,-630310.3881021966
-473848.2763323706,-438756.2633754945,-653479.611288899,-411387.32905470004
-427539.38615455694,-450992.61939137016,-408629.18234575744,-416378.20016808464
-424528.0879980487,-389773.0938714074,-437747.8678175928,-382198.93110438326
-678377.7435425953,-492423.1391018666,-489583.1145493822,-326581.515597171
-348113.41318553395,-381738.6100529336,-551739.4786452537,-311138.07426073175
-350733.3487951374,-621593.1668924746,-328623.49306576553,-675579.8663275477
-518237.395836107,-501026.54123809474,-365682.28486480174,-341439.73548091704
-712364.6258003343,-413508.8445766347,-365440.9349963065,-503112.96958447463
-479706.09046836046,-668082.2490131285,-715714.1504718121,-509439.82588649436
-364542.9368554044,-674639.0020895496,-503265.96214197384,-619368.7669468741
-387912.7979783112,-490533.04193527764,-487933.09720499034,-490040.26774946426
-314978.3229000922,-630501.5512475782,-481448.83724253095,-613964.4759129068
-498388.0617155125,-555940.3693771452,-614032.314734347,-496096.62476099824
-441948.4679277708,-517277.6927605263,-534356.6304820308,-756501.1637986666
-586797.8899957555,-506953.99312608165,-622392.0513414241,-599314.3441868612
-327200.07585983095,-622601.7784709856,-668311.5476002948,-371194.5425204154
-565761.8464439355,-511182.87912290066,-620935.2232911715,-806410.9614982551
-429784.6547560189,-840374.4285970624,-366453.5658421654,-558476.6605904117
-397384.1870738376,-425780.7969914576,-462344.02275593276,-419838.43989559746
-557229.6406629214,-590932.4819146144,-439674.9846072265,-660005.0671517793
-591753.7312086715,-386167.2267554845,-464493.6230946678,-530016.9643065875
-515635.79557767947,-531251.7691369478,-516823.73491909914,-551534.1908825113
-465111.4987659502,-397758.4023802081,-540869.8783436494,-596591.981482722
